CustNum,Name,Sex,Age,State,Income,Clicks,LastSpend,Purchases,Spend
8167,Todd Cruz,male,63,QLD,70000,807,$2234.18,6,$1173.00
8168,Robert Bennett,male,33,NSW,20000,958,$949.38,2,$464.80
8169,Kenneth Long,male,62,SA,30000,119,$119.59,2,$617.65
8170,Wesley Weber,male,49,NSW,140000,757,$4361.08,12,$1834.80
8171,Erin Hansen,female,73,VIC,100000,720,$2052.00,6,$2917.10
8172,Brandy Lewis,female,38,SA,100000,281,$1907.99,14,$3357.30
8173,Adam Brown,male,46,NSW,100000,289,$797.64,6,$1876.80
8174,Mr. James Smith,male,47,QLD,60000,625,$1573.12,6,$1017.00
8175,Wayne Fletcher,male,45,SA,160000,924,$4420.42,10,$2637.50
8176,Cody Little,male,41,NSW,90000,901,$4869.45,11,$1677.65
8177,Edward Santos,male,58,NSW,100000,623,$1688.33,6,$1340.80
8178,Megan Crosby,female,67,VIC,70000,30,$144.90,10,$2497.00
8179,Paul Heath,male,24,NSW,100000,402,$1493.43,8,$1809.60
8180,Joseph Taylor,male,69,QLD,90000,770,$2432.43,7,$1602.25
8181,Nathaniel Dixon,male,22,NSW,90000,736,$1712.30,5,$1721.15
8182,Jeremiah Dennis,male,48,QLD,30000,416,$637.73,4,$523.60
8183,Caleb Cummings,male,27,VIC,30000,746,$1320.42,4,$609.40
8184,Marcus Adams,male,24,NSW,60000,243,$550.39,5,$850.00
8185,Frank Taylor,male,34,NSW,60000,309,$1075.32,7,$976.00
8186,Kathryn Miller,female,47,NSW,20000,482,$557.19,3,$637.70
8187,Natalie Richardson,female,31,NSW,30000,31,$30.83,2,$1019.00
8188,Megan Guzman,female,49,NSW,120000,488,$4301.23,18,$3219.00
8189,Kari Clements,female,29,QLD,100000,464,$2519.52,11,$2529.60
8190,Catherine Nelson,female,26,VIC,70000,755,$1376.74,4,$2453.00
8191,Kathleen Gonzalez,female,54,QLD,140000,820,$6939.66,17,$4089.30
8192,Ashley Miller,female,55,NSW,50000,461,$1494.79,7,$1798.40
8193,David Bender,male,71,VIC,100000,669,$2980.39,9,$1742.40
8194,Joshua Pierce,male,34,NSW,80000,185,$401.82,5,$1219.40
8195,Shannon Dickerson,female,37,NSW,20000,295,$287.03,2,$628.60
8196,Lori Acosta,female,67,VIC,40000,243,$638.12,6,$1054.30
8197,David Park,male,20,VIC,60000,213,$936.14,9,$1194.00
8198,William Bowman,male,52,NSW,80000,6,$21.60,6,$1101.10
8199,Taylor Brown,female,45,SA,160000,907,$10477.66,24,$4684.40
8200,Mark Roman,male,68,NSW,80000,893,$4414.99,10,$1476.80
8201,Laura Williams,female,40,NSW,30000,281,$284.09,3,$954.00
8202,Sabrina Berry,female,44,NSW,60000,787,$1905.33,5,$2052.00
8203,Christina Spencer,female,35,NSW,80000,673,$2858.90,9,$2095.00
8204,Mark Mcdaniel,male,52,QLD,70000,735,$3470.30,10,$1289.15
8205,Catherine Duran,female,43,NSW,90000,983,$6276.95,13,$2416.40
8206,John Jordan,male,27,NSW,160000,86,$849.68,20,$2915.00
8207,Ricky Hickman,male,17,VIC,30000,610,$940.62,4,$579.70
8208,Christopher Bauer,male,25,NSW,40000,885,$941.64,3,$744.10
8209,Gregory Frost,male,25,NSW,140000,856,$8221.02,20,$2296.80
8210,Emily Lee,female,61,NSW,140000,745,$5486.18,15,$4355.90
8211,Cheryl Hernandez,female,70,VIC,30000,469,$587.42,3,$1079.00
8212,Brenda Arroyo,female,37,QLD,40000,532,$1365.11,6,$1180.40
8213,Erin Norris,female,29,VIC,20000,884,$1303.90,3,$644.00
8214,Mary Baker,female,29,NSW,140000,241,$1840.52,16,$4261.30
8215,Matthew Olson,male,61,VIC,80000,402,$1418.26,8,$1336.40
8216,Joshua Jordan,male,67,NSW,80000,450,$982.80,5,$1350.70
8217,Michelle Ochoa,female,35,SA,60000,411,$1655.92,9,$1968.40
8218,William Vaughan,male,66,VIC,60000,25,$46.65,4,$826.00
8219,Diana Singleton,female,42,NSW,30000,238,$337.37,3,$1087.00
8220,Jill Stuart,female,19,SA,100000,553,$1772.37,7,$3109.30
8221,Angela Scott,female,45,QLD,80000,37,$202.02,11,$2097.50
8222,Kelly Carr,female,24,NSW,40000,103,$159.24,4,$1047.80
8223,Stephanie Garcia,female,42,QLD,50000,771,$981.10,3,$1808.00
8224,Brent Morgan,male,23,NSW,100000,516,$2590.32,11,$1316.80
8225,Timothy Leach,male,24,QLD,100000,76,$197.22,6,$1809.60
8226,Richard Wood,male,39,VIC,40000,62,$129.95,5,$564.90
8227,Keith Valencia,male,50,VIC,50000,197,$459.01,5,$861.90
8228,Ronald Velasquez,male,21,NSW,120000,564,$2443.25,9,$2171.70
8229,Sean Arnold,male,70,NSW,160000,524,$3508.70,14,$2585.00
8230,Jacqueline Stevens,female,36,NSW,120000,905,$4414.59,10,$3182.00
8231,Jacob Tapia,male,16,NSW,120000,555,$4835.16,18,$2274.30
8232,Karen Noble,female,65,NSW,50000,790,$2654.40,7,$1300.80
8233,Joshua Hoffman,male,20,NT,30000,822,$665.82,2,$577.50
8234,Rebecca Ruiz,female,71,NSW,20000,683,$588.75,2,$744.80
8235,Rebecca Cervantes,female,67,NSW,40000,528,$853.25,4,$1526.20
8236,Brenda Murphy,female,20,NSW,100000,116,$297.54,6,$2501.70
8237,Brittney Turner,female,51,NSW,120000,293,$1909.19,13,$3674.10
8238,Bruce Thompson,male,70,VIC,120000,349,$2196.61,13,$1786.00
8239,Jose Hayes,male,71,VIC,30000,292,$301.34,3,$643.50
8240,Dr. Ashley Spears,female,72,NSW,70000,710,$2887.57,9,$2499.20
8241,Yolanda Jones,female,38,NSW,100000,639,$3214.17,11,$3258.10
8242,Mason Wagner,male,64,NSW,90000,132,$622.51,10,$1622.55
8243,Roberto Hernandez,male,34,NSW,40000,361,$1014.41,6,$745.50
8244,Scott Smith,male,25,NSW,80000,303,$1359.86,9,$1242.80
8245,Jasmine Little,female,23,WA,80000,607,$2287.18,8,$2497.50
8246,Natasha Smith,female,37,WA,70000,284,$1484.04,11,$2035.00
8247,Adam Dixon,male,16,NSW,60000,166,$496.51,6,$820.00
8248,Nancy Trujillo,female,22,NSW,140000,123,$1053.86,17,$4037.70
8249,Joseph Castaneda,male,59,NSW,100000,416,$2290.08,11,$1620.80
8250,Donna Hernandez,female,27,NSW,70000,70,$184.00,6,$2369.40
8251,Charles Donovan,male,52,ACT,60000,810,$2879.55,8,$830.00
8252,Laura Young,female,55,SA,120000,481,$1841.27,8,$3000.70
8253,Tammy Byrd,female,39,NSW,60000,689,$1715.61,5,$2067.20
8254,Jamie Manning,male,20,NSW,140000,864,$7021.73,17,$2233.00
8255,Daniel Barnes Jr.,male,25,NSW,90000,62,$335.08,11,$1700.85
8256,Erin Orozco,female,64,NSW,60000,786,$3414.38,9,$1955.10
8257,Melissa Hunter,female,40,QLD,20000,108,$93.74,2,$588.70
8258,Raymond Chung,male,62,NSW,80000,129,$313.73,5,$1157.00
8259,Fernando Wells,male,20,NSW,30000,42,$32.07,2,$622.60
8260,Elizabeth James,female,55,QLD,70000,432,$822.53,4,$2081.20
8261,Steven Holt MD,male,27,VIC,100000,8,$37.16,8,$1827.20
8262,Clifford Deleon,male,44,NSW,70000,417,$874.24,5,$946.45
8263,Jill Williams,female,35,WA,90000,135,$523.06,8,$2623.60
8264,Mark Harmon,male,66,NSW,90000,876,$4825.01,11,$1231.05
8265,Thomas Robles,male,31,NSW,160000,389,$1857.86,10,$2900.00
8266,Zachary Watson,male,41,VIC,160000,836,$3477.76,9,$2035.00
8267,Laura Ray,female,53,QLD,140000,312,$2179.63,14,$4420.40
8268,Anthony Thompson,male,56,NSW,100000,344,$2191.28,13,$1905.60
8269,Becky Mullins,female,68,VIC,50000,603,$1254.24,5,$1731.20
8270,Christopher Montgomery,male,33,VIC,100000,837,$2577.96,7,$1636.80
8271,Frank Cunningham,male,46,SA,60000,969,$2444.79,6,$947.00
8272,Deborah Daniels,female,16,NSW,120000,438,$2838.24,13,$3777.70
8273,Timothy Miller,male,17,VIC,20000,291,$353.86,3,$439.60
8274,Eduardo Patterson,male,72,NSW,100000,190,$543.40,6,$1457.60
8275,James Davis,male,16,QLD,50000,872,$2740.26,7,$948.60
8276,Daniel Bautista,male,21,NSW,40000,477,$527.56,3,$679.00
8277,Sherry Gallagher,female,34,WA,80000,889,$2474.98,6,$2277.50
8278,Denise Hayes,female,25,QLD,40000,785,$2227.83,6,$1293.50
8279,Michelle Mitchell,female,68,VIC,60000,25,$110.70,9,$1561.80
8280,Juan Yu,male,72,NSW,20000,513,$429.89,2,$396.80
8281,Jordan Hudson,female,21,NT,20000,750,$672.00,2,$780.50
8282,Claudia Harris,female,68,VIC,30000,861,$1815.85,5,$929.00
8283,Rachel Turner,female,58,ACT,70000,865,$1783.20,5,$2213.20
8284,Oscar Lawson,male,58,NSW,20000,289,$236.98,2,$348.80
8285,Randall Sims,male,44,WA,80000,12,$56.11,9,$1465.10
8286,Jonathan West,male,28,NSW,140000,232,$2189.15,19,$2607.00
8287,Sean Miles,male,51,NSW,20000,583,$784.13,3,$329.20
8288,Mariah Newman,female,37,QLD,160000,209,$2228.78,22,$3954.30
8289,Jessica Rivas,female,16,VIC,120000,28,$126.67,9,$4118.10
8290,Anna Perkins,female,40,NSW,40000,977,$2731.69,6,$1326.00
8291,Lisa Anderson,female,36,NSW,60000,469,$922.99,4,$1527.60
8292,Jeffery Maddox,male,41,NSW,120000,112,$475.10,9,$1588.40
8293,Jason Miller,male,66,WA,160000,700,$4368.00,13,$2120.00
8294,Derrick Hull,male,61,NSW,40000,697,$1877.72,6,$834.40
8295,Mr. Darryl Johnson,male,43,QLD,70000,681,$2676.67,8,$1307.55
8296,Ronald Sparks,male,23,NSW,120000,500,$4494.00,18,$2105.20
8297,Karen Robles,female,51,VIC,140000,652,$5718.69,18,$4626.80
8298,Antonio Deleon,male,60,VIC,30000,124,$168.52,3,$586.30
8299,David Hill,male,59,NSW,140000,478,$3593.60,15,$2142.80
8300,Mrs. Ashley Callahan,female,66,VIC,60000,610,$1101.66,4,$1615.00
8301,Jeremy Schroeder,male,22,NSW,40000,223,$246.64,3,$833.70
8302,Bradley Fox,male,28,NSW,20000,603,$609.63,3,$390.80
8303,Troy Hoffman,male,46,QLD,40000,813,$2425.99,6,$770.00
8304,Tiffany Webster,female,37,NSW,80000,285,$1619.94,12,$2580.00
8305,Maria Whitaker,female,72,QLD,30000,101,$184.38,4,$1085.00
8306,Nicole Austin,female,42,WA,60000,725,$3195.07,9,$1816.40
8307,Lindsay Taylor,female,35,VIC,20000,796,$581.08,2,$600.60
8308,Kellie Torres,female,50,VIC,140000,65,$677.95,21,$4033.40
8309,Mr. Anthony Chase,male,64,NSW,40000,332,$703.84,5,$742.70
8310,Brianna Knight,female,43,SA,160000,786,$4300.99,11,$5551.70
8311,Samuel Nelson,male,66,VIC,80000,34,$77.11,5,$1436.50
8312,Tony Rivera,male,57,NSW,90000,428,$1161.38,6,$1262.95
8313,Allen Howe,male,20,NSW,140000,551,$3914.85,15,$2142.80
8314,Karen Peterson,female,21,VIC,140000,420,$4304.16,21,$3999.00
8315,Alyssa Smith,female,27,QLD,80000,800,$4118.40,11,$2137.50
8316,Gina Church,female,51,SA,80000,215,$972.66,9,$2700.00
8317,Sarah Bell,female,40,ACT,90000,753,$4110.25,11,$2497.60
8318,Ann Ramirez,female,42,NSW,80000,620,$2232.00,8,$2170.00
8319,Amy Williams,female,31,VIC,60000,889,$3784.47,9,$2186.90
8320,Daniel Dickerson,male,34,VIC,40000,599,$1483.12,5,$657.30
8321,Eric Snyder,male,32,NSW,20000,206,$307.76,3,$409.20
8322,Jeremy Chen,male,48,ACT,30000,276,$333.27,3,$563.75
8323,Kenneth Foster,male,17,VIC,120000,680,$3973.92,12,$2109.00
8324,Sharon Costa,female,39,VIC,120000,182,$1060.33,12,$3970.10
8325,Dawn Hardy,female,66,NSW,60000,5,$20.22,6,$2198.30
8326,Jennifer Bell,female,54,VIC,90000,304,$1482.91,10,$2912.00
8327,Jessica Guerrero,female,57,NSW,30000,608,$1122.67,4,$1149.00
8328,Albert Ruiz,male,48,QLD,40000,346,$473.33,3,$802.90
8329,David Webster,male,46,QLD,50000,481,$1510.34,7,$1008.95
8330,Matthew Walton,male,19,QLD,70000,352,$1122.35,7,$940.70
8331,Gabrielle Marquez,female,27,NSW,60000,764,$3408.20,9,$2148.90
8332,Danielle Lamb,female,68,NSW,60000,348,$1228.79,8,$2105.20
8333,Andrew Cruz,male,56,NSW,50000,97,$232.56,5,$684.25
8334,Nichole Padilla,female,26,NSW,120000,658,$4563.89,14,$4144.00
8335,Michael Franklin,male,71,SA,90000,517,$3233.84,13,$1667.50
8336,Jeremy Mitchell,male,45,NSW,30000,562,$748.58,3,$458.15
8337,Tina Watkins,female,47,QLD,70000,469,$1956.67,9,$1773.20
8338,Clayton Moran,male,22,QLD,60000,254,$523.49,5,$1190.00
8339,Mary Rose,female,46,QLD,40000,894,$1273.06,3,$1523.60
8340,Kathleen Parker,female,64,VIC,30000,323,$694.29,5,$906.00
8341,Alex Nixon,male,70,NSW,60000,95,$223.44,5,$801.00
8342,Craig Webb,male,33,VIC,90000,595,$2728.37,10,$1471.75
8343,Roberto Yang,male,50,VIC,50000,528,$1202.52,5,$910.35
8344,Samuel Evans,male,57,NSW,20000,7,$7.73,2,$359.60
8345,Amy Dyer,female,26,TAS,80000,273,$1263.44,10,$2747.50
8346,Tammy Hernandez,female,37,NSW,160000,460,$2520.80,11,$4218.90
8347,Robert Walsh,male,59,QLD,80000,720,$4302.72,12,$1133.60
8348,Amanda Ellis,female,26,VIC,30000,572,$1249.25,5,$823.00
8349,Kerry Hays,female,19,NSW,80000,522,$2672.64,11,$2352.50
8350,Jeffrey Jimenez,male,21,NSW,30000,857,$770.01,2,$464.75
8351,Randy Allen,male,59,NSW,30000,428,$824.97,4,$595.65
8352,Matthew Smith,male,59,VIC,100000,819,$5823.09,15,$1283.20
8353,John Velez,male,30,NSW,90000,92,$262.06,6,$1593.55
8354,Marc Hensley,male,61,NSW,120000,446,$3058.67,14,$1567.50
8355,Olivia Huang,female,17,QLD,120000,810,$3042.36,8,$3407.70
8356,Samantha Rivera,female,58,NSW,60000,646,$2308.16,8,$2257.20
8357,Patricia Barker,female,21,NSW,40000,474,$644.64,3,$1376.70
8358,Carl Esparza,male,71,VIC,160000,520,$3319.68,13,$2545.00
8359,Jamie Johnson,male,17,SA,20000,375,$346.50,2,$478.80
8360,Amy Bryan,female,68,QLD,80000,373,$1700.88,10,$2097.50
8361,Rachel Peters,female,71,SA,20000,459,$303.40,2,$823.90
8362,James White,male,29,QLD,90000,473,$1177.06,5,$1381.85
8363,Veronica Williams,female,20,NSW,140000,801,$4687.45,12,$3642.10
8364,Daniel Anderson,male,49,SA,50000,372,$1063.92,6,$952.00
8365,Alexandra Kelly,female,65,VIC,90000,417,$1094.00,6,$2777.60
8366,Justin Wallace,male,36,NSW,30000,731,$559.22,2,$452.10
8367,Brian Wood,male,17,NSW,90000,87,$250.17,6,$1403.60
8368,Jason Hernandez,male,50,NSW,140000,312,$1482.94,10,$2538.80
8369,John Miller,male,70,NSW,80000,299,$1129.02,8,$1222.00
8370,Barbara Lynch,female,61,VIC,80000,916,$4887.78,11,$2297.50
8371,Carla Kelly,female,21,VIC,160000,984,$8383.68,18,$4478.60
8372,Marie Lee,female,37,VIC,140000,520,$3468.92,14,$5121.30
8373,Megan Rodriguez,female,48,TAS,40000,413,$908.60,5,$1258.40
8374,Robert Bryant,male,72,NSW,80000,673,$2401.26,8,$1310.40
8375,Kendra Cole,female,17,VIC,40000,637,$721.08,3,$1186.90
8376,Michael Mason,male,36,NSW,60000,173,$612.42,7,$867.00
8377,Christine Shaffer,female,34,NSW,70000,9,$31.25,6,$2422.20
8378,Allison Alvarado,female,68,NSW,100000,279,$1957.19,14,$3056.60
8379,Robert Carter,male,73,NSW,140000,576,$3003.84,11,$2413.40
8380,Kara Little,female,52,NSW,100000,216,$878.04,9,$3496.80
8381,Karen Hill,female,42,NSW,20000,71,$48.21,2,$800.10
8382,Paul Wood,male,46,NSW,140000,793,$6655.65,17,$1918.40
8383,Jessica Martinez,female,51,SA,70000,240,$1260.00,11,$2156.00
8384,Kevin Wolf,male,24,NSW,20000,496,$570.90,3,$398.40
8385,Phyllis Harrison,female,41,NSW,50000,607,$1899.91,7,$1745.60
8386,Susan Brown,female,33,VIC,60000,246,$1050.17,9,$2181.20
8387,Amanda Burke,female,72,NSW,120000,288,$1902.53,14,$3333.70
8388,Anna Berry,female,71,ACT,40000,353,$1027.23,6,$1510.60
8389,Daniel Herring,male,63,NSW,90000,93,$425.61,9,$1534.10
8390,Joshua Melendez,male,48,NSW,20000,250,$252.50,3,$431.60
8391,John Williamson,male,51,QLD,70000,354,$1234.04,7,$1060.30
8392,Nancy Carr,female,50,WA,120000,602,$2701.78,9,$3463.20
8393,Mary Campbell,female,19,NSW,90000,735,$1673.60,5,$2332.40
8394,Kenneth Jacobson,male,27,VIC,100000,144,$820.80,12,$1859.20
8395,Loretta Gillespie,female,24,QLD,160000,97,$638.65,13,$4400.20
8396,Donna Nash,female,73,NSW,30000,965,$888.76,2,$1175.00
8397,Jesse Young,male,55,VIC,60000,478,$1868.50,8,$984.00
8398,Misty Sanchez,female,30,VIC,30000,415,$752.60,4,$1167.00
8399,Eric Sanchez,male,44,NSW,60000,968,$4254.36,9,$1026.00
8400,Gilbert Burns,male,58,VIC,100000,835,$6057.93,15,$1872.00
8401,Randall Arellano,male,37,SA,120000,951,$5888.59,13,$2101.40
8402,Samantha Hart,female,52,NSW,20000,815,$828.04,3,$739.20
8403,Tammy Haynes,female,42,NSW,120000,587,$2521.75,9,$3629.70
8404,Kyle Santos,male,53,VIC,40000,755,$1041.90,3,$705.60
8405,Paul Reid,male,53,QLD,30000,870,$1000.94,3,$489.50
8406,Mary Cisneros,female,17,QLD,60000,929,$2639.29,6,$2103.30
8407,Tammy Horton,female,55,NSW,70000,463,$1780.93,8,$2116.40
8408,Sarah Price,female,48,VIC,80000,737,$3552.34,10,$2387.50
8409,Sara Wood,female,18,NSW,90000,76,$219.56,6,$2898.00
8410,Tara Gibson,female,31,NSW,30000,382,$782.14,5,$828.00
8411,Phillip Keith,male,61,NSW,60000,124,$305.04,5,$1056.00
8412,Laura Lawson,female,41,VIC,100000,889,$5778.50,13,$3084.50
8413,Lisa Bates,female,35,QLD,140000,532,$5101.88,20,$4489.20
8414,Brett Alvarez,male,23,QLD,30000,333,$291.71,2,$599.50
8415,Heather Castro,female,38,SA,60000,261,$530.87,5,$2158.40
8416,Dustin Turner,male,67,ACT,100000,649,$4744.19,15,$1417.60
8417,Gregory Phillips,male,52,NSW,80000,8,$34.91,7,$1479.40
8418,Julie Thompson,female,33,QLD,20000,356,$211.46,2,$695.80
8419,Antonio West,male,43,NSW,60000,420,$1249.92,6,$925.00
8420,Tiffany Ramirez,female,70,VIC,50000,514,$1412.21,6,$1892.80
8421,Joy Andrews,female,32,NSW,100000,81,$338.18,9,$3465.80
8422,Christopher Wilson,male,18,SA,70000,515,$1014.81,4,$1293.75
8423,Dustin Smith,male,72,NSW,100000,577,$1485.78,6,$1753.60
8424,Yolanda Wilson,female,24,VIC,50000,88,$163.24,4,$1654.40
8425,Antonio Kelly,male,33,VIC,100000,208,$1158.56,12,$1363.20
8426,Nicole Burgess,female,42,NSW,50000,170,$483.23,6,$1486.40
8427,Thomas Hernandez,male,36,VIC,100000,910,$5232.50,12,$1529.60
8428,Laurie Roman,female,27,VIC,120000,880,$4799.52,11,$3170.90
8429,Lisa Scott,female,34,NSW,140000,762,$6944.87,19,$4278.50
8430,Alexander Payne,male,31,VIC,100000,785,$2661.15,7,$1616.00
8431,Wesley Velasquez,male,28,VIC,70000,933,$4052.49,9,$1144.25
8432,Jon Wells,male,58,WA,70000,95,$488.11,11,$1146.55
8433,Michael Peterson,male,73,WA,70000,436,$1962.44,9,$998.20
8434,David Davis,male,40,NSW,60000,922,$4054.96,9,$1065.00
8435,Roger Sawyer,male,50,NSW,100000,484,$2514.38,11,$1435.20
8436,William Williams,male,23,NSW,60000,974,$2434.03,5,$1077.00
8437,Steven Perez,male,18,NSW,30000,945,$1264.41,3,$545.05
8438,Nicole Jones,female,40,NSW,20000,398,$331.53,2,$707.70
8439,Michelle Cox,female,27,ACT,160000,396,$2765.66,14,$4772.60
8440,Brian Wilson,male,23,NSW,40000,324,$508.03,4,$611.10
8441,Joshua Luna,male,27,QLD,50000,540,$1958.85,8,$799.85
8442,Thomas White,male,29,VIC,120000,923,$3356.03,8,$1848.70
8443,Carl Thompson,male,35,NSW,100000,273,$1232.60,9,$1428.80
8444,Kara Myers,female,52,NSW,40000,930,$2081.34,5,$1378.00
8445,Jenna Martinez,female,24,ACT,60000,770,$1291.29,4,$2202.10
8446,Joshua Burke,male,72,NSW,50000,638,$1280.78,5,$978.35
8447,Christopher Flowers,male,72,VIC,90000,37,$168.16,9,$1558.75
8448,Elizabeth Knight,female,49,NSW,70000,167,$475.20,6,$2202.20
8449,Kimberly Ayala,female,38,VIC,100000,376,$2242.84,12,$2514.10
8450,Eric Harris,male,49,NSW,20000,171,$93.20,2,$408.80
8451,Christopher Thompson,male,30,WA,30000,59,$128.86,5,$529.65
8452,Sonia Fox,female,63,NSW,60000,15,$35.33,5,$1632.10
8453,Krystal Evans,female,19,NSW,90000,952,$2364.77,5,$3085.60
8454,Christy Cole,female,27,NSW,120000,599,$5110.67,18,$4288.30
8455,Robert Long,male,45,QLD,50000,568,$1813.34,7,$985.15
8456,Nathan Mills,male,29,ACT,70000,487,$1128.38,5,$1083.30
8457,Matthew Johnson,male,16,NSW,60000,77,$290.14,8,$848.00
8458,Desiree Hicks,female,19,NSW,160000,645,$3137.28,10,$4630.50
8459,Autumn Moses,female,43,SA,70000,528,$1500.58,6,$1863.40
8460,Miranda Davidson,female,34,QLD,140000,381,$1573.53,9,$4330.10
8461,Ashley Mcmahon,female,58,SA,90000,768,$2301.70,6,$2847.60
8462,Deborah Pena,female,57,NSW,30000,159,$244.22,4,$988.00
8463,John Marquez MD,male,24,NSW,120000,481,$1696.97,8,$1742.30
8464,Crystal Mcclain,female,18,QLD,30000,686,$1434.43,5,$836.00
8465,Amy Weaver,female,44,QLD,50000,637,$1888.70,6,$1729.60
8466,Tammy Mayer,female,56,VIC,20000,381,$213.74,2,$634.90
8467,Michelle Wyatt,female,63,NSW,30000,387,$479.49,3,$1050.00
8468,Amanda David,female,22,NSW,60000,691,$3001.70,9,$1806.90
8469,Stacy Wilson,female,73,VIC,20000,418,$473.59,3,$564.20
8470,George Vasquez,male,62,NSW,120000,862,$3284.22,8,$1767.00
8471,Jessica Jennings,female,73,WA,30000,240,$217.80,2,$896.00
8472,Ann Lewis,female,50,NSW,70000,71,$211.97,6,$2248.40
8473,Kevin Atkinson,male,17,NSW,70000,613,$2274.23,8,$1084.45
8474,Charles Smith,male,65,VIC,60000,995,$1519.37,4,$858.00
8475,Lori Burke,female,45,NSW,100000,507,$2169.96,9,$3366.60
8476,Monica Miles,female,64,NSW,50000,226,$568.39,5,$1524.80
8477,John Fisher,male,26,SA,160000,684,$5543.14,17,$2515.00
8478,Melissa Harvey,female,69,NSW,90000,296,$1410.59,10,$2542.40
8479,Claire Rose,female,61,WA,80000,564,$3147.12,12,$2865.00
8480,Dustin White,male,62,NSW,120000,976,$4608.67,10,$2012.10
8481,Jessica Craig,female,71,VIC,90000,457,$3078.58,14,$2710.40
8482,Robert Martin,male,56,NSW,90000,646,$3395.38,11,$1502.20
8483,Angela Mcknight,female,56,NSW,40000,926,$1014.90,3,$1426.10
8484,Tyler Campbell,male,41,VIC,140000,543,$3033.20,12,$2052.60
8485,Wendy Bonilla,female,72,ACT,30000,864,$1180.66,3,$1077.00
8486,Savannah Fritz,female,34,VIC,70000,680,$3191.58,10,$2222.00
8487,Zachary Moore,male,37,VIC,40000,714,$1382.30,4,$631.40
8488,Deanna Coleman,female,45,NSW,50000,959,$1268.28,3,$1572.80
8489,Stanley Mason,male,53,VIC,90000,203,$1124.52,11,$1505.10
8490,Cassandra Richard,female,37,NSW,140000,154,$619.85,8,$5043.90
8491,Rebecca Sloan,female,25,NSW,90000,371,$2215.43,12,$3049.20
8492,Kelly Reynolds,female,71,VIC,120000,395,$3512.34,18,$3633.40
8493,Stephanie Lewis,female,31,NSW,120000,177,$1448.57,17,$4081.10
8494,Michelle Fleming,female,36,VIC,50000,978,$2970.68,7,$1496.00
8495,Paul Hawkins,male,63,VIC,80000,970,$3759.72,8,$1413.10
8496,Rachel Brown,female,30,VIC,30000,554,$1026.28,4,$967.00
8497,Sheri Carpenter,female,35,SA,140000,596,$5327.64,18,$4360.20
8498,Kevin Johnson,male,41,NSW,100000,193,$705.41,8,$1532.80
8499,Rachel Williams,female,61,QLD,60000,811,$2705.50,7,$2118.50
8500,Sara Rodriguez,female,32,NSW,160000,70,$552.72,16,$5213.60
8501,Shelby Roy,female,30,NSW,90000,276,$796.12,6,$2819.60
8502,Daniel Holland,male,39,NSW,120000,79,$392.47,10,$2202.10
8503,Pamela Collins,female,65,NSW,120000,166,$1489.02,18,$3463.20
8504,Amber Thomas,female,19,NSW,140000,590,$4080.44,14,$4480.60
8505,Erica Robinson,female,43,NSW,160000,662,$5147.71,16,$4419.80
8506,Stephanie Jones,female,30,NSW,160000,147,$1204.22,17,$4939.20
8507,Cathy Barker,female,25,NSW,30000,384,$567.36,3,$1005.00
8508,Stacy Fry,female,49,NSW,70000,654,$1556.52,5,$2127.40
8509,Jason Smith,male,41,NSW,20000,111,$77.92,2,$417.20
8510,Jose Johnson,male,26,VIC,20000,586,$657.49,3,$430.40
8511,Christopher Chavez,male,32,ACT,160000,137,$660.89,10,$2192.50
8512,Cesar Moran,male,57,VIC,70000,848,$4407.48,11,$1309.85
8513,Brittney Edwards,female,62,QLD,100000,562,$1851.79,7,$2687.70
8514,Walter Scott,male,25,WA,160000,853,$5158.94,13,$2255.00
8515,Heidi Banks,female,49,WA,40000,3,$4.10,2,$1094.60
8516,Paul Ward,male,60,QLD,90000,750,$5028.75,14,$1258.60
8517,Geoffrey Kramer,male,18,VIC,50000,648,$1916.46,6,$857.65
8518,Gabrielle Fletcher,female,53,SA,20000,4,$4.98,2,$625.80
8519,Gabriel Zimmerman,male,18,NSW,140000,338,$2772.95,17,$2087.80
8520,Linda Cain,female,31,NSW,80000,67,$164.02,5,$2870.00
8521,Margaret Odom,female,25,QLD,60000,891,$3421.44,8,$1898.10
8522,Peter Shepherd,male,17,NSW,40000,776,$1792.56,5,$600.60
8523,Karen Campbell,female,73,NSW,100000,47,$203.04,9,$3230.20
